id,block,owner_address,to_address,amount,txID
2082,32,TG8PRYF8UQBPUDL4MW5f8i11Dma4KwuUBR,TJv6jBmuFbKF3v4Q44rcNTnVRP7mRLQX44,15.0,678195a9a271713e0f58e0f99f787ae16c1a4e439694fcc5f7bfb560deefd77d
2083,32,TB4GjpXKNMMWojDQ8J2XK31UXx3mjyh9Cf,TJqb4jGJB5A6dyYVSfrGBqQzpkQvNpPuEx,20.0,10457b177f7e94ace24b939d20213c86b27bfa0fe1df17fc85eea48afa4b7a5e
2084,32,TVZcFTqENvjAhHWJawzmgzdJUweiiBV2CN,TMJgR4qTGtNCwKVGTJuDXa9ATscAeJRJiE,10.76,c6422c49c74a8daff1451625329ca8384fe3e2dcba0889d89d92cff5acaa5e13
2085,32,TDUtP6VdZ9EjBMDpdpaFg3Uqd3CJMreD3C,TM6RLvLJeHVeBrv4K1agm55KrJbNCaN49B,56.11,b682a295184a4dbe47784ffd620cc6a792b162654b839824cd94e5bd1328d340
2086,32,TSuf2Xb845CPkyBrMUr4K22dQCiZthN6je,TGaxUTtP5mhssfARnNnq3CSwMm18LoczyF,30.0,cd6ac9065b51becb9996e90664768d67eda2d0a18a8c930f238ecbb0fb63f336
2087,32,TG8PRYF8UQBPUDL4MW5f8i11Dma4KwuUBR,TQpkYoccbtBY7wiQFkT2tXtMcmxSiChq8U,15.0,67abd782aafa9b3cfcaf74116f0143b7dc6832857364f5545b0a2fc5e8bbcf28
2088,32,TNCmcTdyrYKMtmE1KU2itzeCX76jGm5Not,TWGEo8KwWo4omXyjBz7sAKbYiyWCPSUUFb,13.4,ab839031147fbf3978ca07ea35dedc3ed4b2d11f21f7bd652f55b95510b1d61d
2089,32,TCK9ib5baLyU2QUu8srjGnFeXjbzkLgLjQ,TLUwcZRD6PTFyux5vSDkd2k35bpRatK5SN,133.9,d7b0bfeeb04d18b1503e5a77e0ffbd8a7f27e4f4591b1951364af2f3e278b2d7
2090,32,TFEMZD7HKmmCmUcBgQCt86aUev9NutwA3m,TZC9EKfn4Fy18BXzvLKaKJFZpGFtYSEWZr,13.0,1b1a7e091dfa75ece45beb074fa0d3db852e442e80dbe4ea2d80f031d689d3a8
2091,32,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TRSQJYSrWowbFkTbgVZeQ1Ms9CzgxMKxRy,30.0,f8e3c01498384845f8ead9eb40412c41b2ff52adf22fe4a08eb8b97136c7bd11
2092,32,TUpHdhnbetoe9jyhvL8jX5tB2PxxzA9e8n,TYUuCLDKGJHk9hZAieXig7gT3qfgQ1EJh5,618.0,a28fc13a878cfcb8d487a570403d426edff94f8ac5d9d8569ec3b9342e786247
2093,32,TSJMKt845ub18bMdxpp3tA1XXoC7caYqjE,TZD5FJbiyau7uV6cvKjHXWxV5DJu3RFFFF,11.0,f1ee754b34f5a6a15c3ba7ad6938e7e2fc065b6a99b99499fe2ec9b35ae0d9b9
2094,32,TUpHdhnbetoe9jyhvL8jX5tB2PxxzA9e8n,TEch4w6p7uq3VPpyjosk8P4XwYAhzHYr2e,618.0,473a74301cd60a2233037c3247c2d53041dd983d20726bff06969edea703028f
2095,33,TRSU2HYfm5H8F78BKtq8TgQDmSq93xV2T2,TQf9d2g2aF4nPQVehvWpkKedhaoGQhAr5c,24.4,37cc35336406987024f5134f59f98c6b9e5b7a6ed87a5bbb52d6351729b5b77e
2096,33,TNCKnw5Z2pd8TagPoczg24FwiHc6QyontV,TQf9d2g2aF4nPQVehvWpkKedhaoGQhAr5c,24.4,530d1de767d9c4085c5276a581fd305b5393958fd085281fa52c3a4c3921939a
2097,33,TDyETvYkdA44dtytApACG53jkS7sWzkG3H,TFZuMNj5NnHBJvZriUYKe4tSZmtWStWWWW,618.0,bf5dab9059a37e6231bb1b853fa43739f3cdc453f4d176dea4a2f2e5cf9bc7e4
2098,33,TTeMHSjrbJ8foXpwK7NPX2SYsY8zkSBGwS,TLAHb6jDDCRAvXFv2b1Y4MAvqncFHjRhXY,26.9,34c3cd8f851a4eeeb2a219e8e87f6ee8a0331a554c9706cbd3b706609cfcf2d0
2099,33,TTaerFuK5jfN63yXPYftxJpQUKBVLiDqCd,TKeaJ6KRC4nngkP1sfQ7Mie42aYUtL39MA,30.0,c8b533fa01851dd4e2eaec9d4d2f461b2f759a6c22722d8bdce6361fc6c9fa20
2100,33,TDyETvYkdA44dtytApACG53jkS7sWzkG3H,TYxgySAWprf3CwYowBLAzeA33P2b6q1syz,618.0,0d8c35d088c0106eec783b58c8d31e8165f3e45c7b54573a85cb83c36d74e57e
2101,33,TECFyqPzb5Uws7WHteU2Mq6fwR6QeChQAn,TQf9d2g2aF4nPQVehvWpkKedhaoGQhAr5c,24.4,a2b9c12d7ef8e0fa957f8fcb3e8dd536cff900d8b2854c70bf0438c587701f31
2102,33,TQNheVnmrtnJ2KRUuePBhJWQWhFmPjX7iH,TKH4pbBRN4jHhYq6EdnJwd4Y2aGCtEV1sg,33.73,9132113ccaa71880149331e2fb23907707491fe4529a6be946bdb00b66e8ad7f
2103,33,TCRt3MagnRPF3bHUL1tNSjEPCvvHmR75zb,TGR3xRu48ttYsR8veXBACWTJHWUb4B8888,35.0,e928197f3dfc6d1f000254fae4ff6d1d1fe7b39e8382e76b9dd897a496241a53
2104,33,TQNheVnmrtnJ2KRUuePBhJWQWhFmPjX7iH,TUvNzYKUYf3eVhq6agxx76NDnKj42PmiuB,33.73,91f64c2b8a62f73b3a30f79e2c6b0aca267ab3116db2f0e8516571e7c066ce59
2105,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TBfk7GCobUL32Lz3Q3DRZhJF2ao4ptiB1x,30.0,33fd2d93f696ed02c2a2c552dcb7e31d16a5849b8eba8ddcf4bbf7979615ce24
2106,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TWXjEtGXReWQJeLfQeCD81eWPFumfv4Jcy,30.0,4ad90ebff598a6a1ff68111f005710850b58450875598768d8766bcbe7093fa1
2107,33,TL3QBVVzyXkowKcPd5W685MMBndrMkGm59,TKvAqQQuYkSbzr7oqzbVginH8v1rKk5BSw,42.9,ce268584db65196e1ffd1eb2131bec6915f1bd4e2312ec7a6a7fdfc6c3a27697
2108,33,TQNheVnmrtnJ2KRUuePBhJWQWhFmPjX7iH,TB4B6bKHygEy2fTpEenCHKmbv3UHnqahYe,33.73,3e1d804fbdd581aba4a8f0390864e5246e45d8914f2e11d27877d69223278a04
2109,33,TCqnAUAbfmi5iKWnrwc2o7R3ci4ySYPXF2,TQf9d2g2aF4nPQVehvWpkKedhaoGQhAr5c,24.4,5c0d4ff44a3f32dde325dd6fc1760ecb60a96937d90183f446ec17b384f3ea81
2110,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TPjUTXMZfucTTZTXgoGxerfEs35YpZ4Amy,30.0,6f2747bfcd14a76067f8e5161fc54bfa97a05cea3e2b928527b2af6366377680
2111,33,TBM8G4e16buWGEq1LXHztWLc1TCt3nWNvo,TGR3xRu48ttYsR8veXBACWTJHWUb4B8888,44.0,091bbd82905ad4693c4d02d24901448d0b8f40b6382d9b6a4c4689167e7f49fe
2112,33,TNbQFYdJkxtAB1cm1of4uwXrrDFsvCPG33,TCM75PZh64TJa6urXzpXwYSMpWQtzNw1dv,30.0,9e6bc38ce84b897db11b1552cd74ec2e6f51622a7927b28d26c769a2b559de9b
2113,33,TQNheVnmrtnJ2KRUuePBhJWQWhFmPjX7iH,TTXSHdP3pAp5owFhFqk9ayNPW7pbdA5CcC,33.73,7cefc31b4e7d1b8fb7c3f6fdef4fbce5d6ed3725c99d1014aed8874b25e7f78c
2114,33,TNQAdeFzb8EQMjyvhc2B61ynoLxn5xAysb,TYJ89A6A8xBVh6ynRqQWyYk8wkawesv9br,51.97,5092a36c5e4981497e5178234a63e6dd719257b5a9f156d93bad02e486297d0a
2115,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TFzztxdKGh26dmvF9DP2e6KuU1eFFcVQHv,30.0,3ac565900d97f74e9285bfb26667a7def047555ebac421e9eb132d4d5d26c5c9
2116,33,TKkL4W28VuxQAL4UTydmPQdpcqijy8dCVF,TGR3xRu48ttYsR8veXBACWTJHWUb4B8888,21.0,7f2ba58eedde02f40e43a0cacc79a9007cada8b0bbb1aedf1b05e3f5d90a0566
2117,33,THKR5MaHguDVYJiDDdspxoJWsCu7q7veVZ,TMqzPuPHU9xva18CyQLxX9YvTFJXnSr9sf,10.0,e905fffc967c95221e702b5ecf5fdcba3cd0510ed7647e53a3e26618d5c6fcc9
2118,33,TDyETvYkdA44dtytApACG53jkS7sWzkG3H,TFS3Gzcg8s4tP5oM1KN42acajhRFF92JT6,618.0,7cabb1a394e5a5595502001cb0d4cde11bb01d0820fddf5041dfe44ebca3e9a1
2119,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TQsPfsFGwg1PmJUWusjp2MQCMUznskcGA9,20.0,76cef460c2cb3c5822edbb3c03290df534b91feb78297e73aa487674620dc3d8
2120,33,TL3QBVVzyXkowKcPd5W685MMBndrMkGm59,TFaqDrB43EtuEEMMQdaQy9v97ZfByTJfK8,85.8,ff78ec5b8603c1b541ea1537fef1846d0b1398e6cd20bb9db025107c6e28418f
2121,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TEch4w6p7uq3VPpyjosk8P4XwYAhzHYr2e,20.0,f5572af7a812125a73235790672be0cfdd62c14870ef9a177bc5e773c00871bb
2122,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TSoCv74URLC2Fj2Aw1hPZ5DFrzQoDbgpSi,30.0,1238af540b999db6fed75ba1e205a4edd587440d5c34bd93a29234f559cc398e
2123,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TSAN23NiHu6YhyGqUE7JM1dh6Uopt1HuHm,30.0,715931b7b9c31e9641ae76db76443c6232a4a23ec51e8bee4fd6074917cf0543
2124,33,TL3QBVVzyXkowKcPd5W685MMBndrMkGm59,TMWRN5MGRHGjbVoPCkSofmiyTTUThmdTX9,780.0,44b9cf630887e0a7cd9756aaa751a84b323c0884f38b7cf9db8bf3f82b39ca92
2125,33,TDyETvYkdA44dtytApACG53jkS7sWzkG3H,TNymdzMFFY5V7dDXSxu3qEdTSJEwWk8HzU,618.0,97440291287ce07ecfea9b6cf643e28e954ef0513f628208b893d8c6dbf1d65f
2126,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TAq69p4cYAGeiWCr1nM7ZXAPVf8BgkX5by,30.0,ebceac65afe6880e7e635b47abe10926d9d4252efc1d8093f4760bc36b40d3b9
2127,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TExKwz5AmzBt2oLTsLLu3RLb3Xcc4gWQMt,30.0,b3c2a1f3ff1f653d51d2469377aa442b023dcae2749b7a495b417803bd6261f7
2128,33,TSsEBKqJbCMXC53f4GLdie7LzC5cVvNrTW,TMFcedvNRrwND8JQu3oFerMjw1WN3pKGyF,27.54,1b3c2086c86b27a15817a5c906887f02d3226a5dd3efe6bb9120178fa0c14dd9
2129,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TLVXFeuQnuhegVFSQE7VBZeMDvNc7kNLmc,30.0,867df5738a8a228f0c9048135537a2df549a6797f62aea6af5e91a50c8fe6690
2130,33,TTFYDgKVEkd3bP1pmEiTBJkjWBGNEJ1vUZ,TD6xTyiq1NQhw2r6X75EcsoEdhovf8AwXn,618.0,8377c52c39057a8c5c6397064b68ffaaf9f752d6b018514d12dac48ebbc3b948
2131,33,TV4V35esoPnu9X4nDpa4aNc9kKP7d35ntG,TJhH61WHiYPNwExz9ekXAFAwMocFN8N4us,45.0,278ceba4b15d08a30e811146ac4358c52243eb777bf075678c43ee0a66d07bb9
2132,33,TUT7NwbuaVze65vhH4zr3ANbafL8JP72L2,TGR3xRu48ttYsR8veXBACWTJHWUb4B8888,11.0,039653d8bbfd4c2f2cca388b8c4ec43324ff98abd4c846d7b59e170a775002ef
2133,33,TQah8JakR58Rekap1vXcAPJvxg9hnhQ7dF,TFUTu8LmiKTMPqLqF1LLk1WPTnxdC4Rf18,1000.0,671a4c67537c29340affed29b37f6d81914a57f66f1d200381f196fc1373a227
2134,33,TJ3zZb5dsCvTfCnXjcZTgpUthYoVFr8nSE,TUGJZX783bYyoTFUEGQUA24AQm3PjYxxjk,101.47,132760579832b1eb84b3fbca461747d21ba11a6b25b53c1d90fc5c91194a3f3d
2135,33,TQNheVnmrtnJ2KRUuePBhJWQWhFmPjX7iH,TR3xNdkyLdpWTDdN9imktqARoNjPEvEkwn,33.73,92d31a273686fc37f60c7be87816d13260a8eec5e7b29057edee520915b37d0b
2136,33,TDyETvYkdA44dtytApACG53jkS7sWzkG3H,TH78oUKMaSbCBwpfXhHhEm3d4DneNKzxL5,618.0,86515316fd8ed5ee54049129fa6dd5feacf2df771368acb031e56fd91403f3e2
2137,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TPrc7nvVMyZakf2rzz8vnYaaWcF2yJ7P42,30.0,b4caa6f20213207f62e3a339db7db820a32a0ec04194ef382d3a47fd98ac936b
2138,33,TB4GjpXKNMMWojDQ8J2XK31UXx3mjyh9Cf,TNzrMTLPicQXoDXXwzQm3fqnBDbrfZ6ZmF,20.0,ce71b4f99313028ed65787470e1249cf2dc76389e851c8d5d4924a32166c56a8
2139,33,TLWCMTon2Us6VAuXAv6YvRzLwXSF21kMth,TKBuzh21yXzmAxmypZvY9ySJmB13Z9Fj8p,31.0,4156616f03f49e5faab2bd13bc27c6f26e38d7c50b685332471fac7a4f7e5343
2140,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TJghQnJhEke5LK2g2PZ4xSEc7eoGh36UE2,20.0,3935fed1bf3789b5e50c30cc3518679102112abeb44a23ed7a9809fdce2ff63c
2141,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TWn8GGW7hBiDC3NhYyjzMZDVDXUP85hQdA,20.0,a1378a260e148242c5e82ad4fac12e2dc23cb5148e0a8b3db682490702eaae67
2142,33,TFT7Y3Rk88ozena2RbZtZGUt49AxnC9Z4u,TUNi5BrV8Zzd62xo1CAWyWrgzRGF1bPdEs,67.0,ba1dafb62e590891a07b8e62a6429eaebb85a5c34113400404ff5be4d955b0b8
2143,33,TLaJPZn6jMbBtKpoWjg1HcRPXF6xzThpZN,TBLjjWErUpHZ218L6fySYSoM4PyEFfm6tb,13.88,210a56d2c092a0bd353b2b9417966023cb57d49545a136fcbd37d0b04966f343
2144,33,TJDENsfBJs4RFETt1X1W8wMDc8M5XnJhCe,TQNzCzEcB7ZxnS5aeqz6NYhETnSsKHCmN7,172.79,88f217889ebb9a9f054b6d5d888a91f2c8f42b3602a30f00d416150fe634fe02
2145,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,THXVCp7ygLh1Uam2mJFmKPTF3dnBCLQvNL,20.0,70f125d00cd7fb73e6420527e973c0411226d36bd047c998313102f24718c99b
2146,33,TMqzPuPHU9xva18CyQLxX9YvTFJXnSr9sf,TA439R81qGvogQsLqUgcuXSq3a3LrbNe9Z,2.0,ccdc03ba4741f0fabf4922df8dcb545a2813de961e5ffa320c82ead79baa5bb7
2147,33,TBmff5CWwCEn3hd9FRJpeZMAMWteDDE5CT,T9zKn1fDePW7vP42vxrwM9HkidwWRgJEJf,15.0,48d8be4799105497e0d0fff8ec9b11c067fa79ef1cbcda208d309d1ef8235588
2148,33,TM2G9cwUdw5k3hWkJcS1LQ63evcKV7jWg6,TQf9d2g2aF4nPQVehvWpkKedhaoGQhAr5c,24.4,06ff4148c2418d6ccc9c9901916b2db0eccd9bfd9219290e4b5c578c4bb4d386
2149,33,TQF5S5G27j7idZqJmez1HnoJdcpAU1Pkmo,TQf9d2g2aF4nPQVehvWpkKedhaoGQhAr5c,24.4,19fb43f274cd1d02a07407043ff28b10e39c459419b8d9318db821c1cf876f74
2150,33,TJ3zZb5dsCvTfCnXjcZTgpUthYoVFr8nSE,TMWBqwGM8BBHbjKsVeSYySa8hmMxdDdPMN,404.75,bc9e86c62bb3f7611318661aa7408766e865658323af92f66dd5481180380d75
2151,33,TB4GjpXKNMMWojDQ8J2XK31UXx3mjyh9Cf,TFR31CXwV1hr3so61UwpiJLAknJXAebDAc,20.0,1903911c58205d4711c787a41fe8f61028523dd3000c4d99fc437bb6e5dd74a2
2152,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TSacbEMgWo2SL94DnHRuAQktWwdEm666NJ,30.0,b4c37a494590a817c317b180d982c29367ce818a262b673b4295d25fdf009666
2153,33,TSuf2Xb845CPkyBrMUr4K22dQCiZthN6je,TD1ZJdry8ggQuFQYYfWBDTNJd5qesTu22A,30.0,6050d7e76e422b3d9f486f07b19ff229c643a7e3cec9b4d997064abc3b611f01
2154,33,TS4oSr1Nmg32UMravdtAw3HbzuuBDXFVXP,TQf9d2g2aF4nPQVehvWpkKedhaoGQhAr5c,24.4,974ec4c5b4e2dd2a81583cd93a58b2f29f0fce3e76f8b434e0f0ab0b221760c7
2155,33,TPdLuxDwe2zPSw36HtbKyhhqNZaDrM6Cpo,TGR3xRu48ttYsR8veXBACWTJHWUb4B8888,21.0,323724ee1c179db5bd08e1a4e9764e8c19463c4b18464e222244195088642e19
2156,33,TU7b5ctz5Rky6AEsBTGqP19kZiKFZ9ad1o,TQf9d2g2aF4nPQVehvWpkKedhaoGQhAr5c,24.4,85152cd3005594e489706ece7cd3f9d2500cd820997a23d465d91c3122da4707
2157,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TDfN4kCyBHtz5VuHD5fo3AsZ4LtBoJNcqw,30.0,839742b7db5a4ef00750b105067207906c7b85ab3ffb946780604e06cc72b744
2158,33,TH2JpvB4TLPqbHJHtF7mwHBASy9Gu6AYJk,TY1tmvY79C4WnXUcFieGjK97XKrS9Xu7z9,28.0,a8e6f1c781a8aff968d6f07971be76e9dd733db4cc4cdd04bfd76d479c8743a5
2159,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TXuZZxBKz9TpTu96TMc1qWqafV5Fzj5ocm,30.0,5b6f850f4fb8b585ba88ce91e7b8ff49036df855c3e839134dbcdfcbc9242a4c
2160,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TRFPKMb7YJNrBqNHMouQgfB7jq9eDZqrpv,30.0,6fda47d171ba1ba976eb6f218cec2e3e7f877ce5c5500d058220de9f4770b988
2161,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TDQmTfG7YM3qGyo1UWJDPFioftJgy3EwYv,30.0,400d1154dd3382dffb549e98385ed06bd3fd6797b34db6213d820a32957e17fa
2162,33,TTFYDgKVEkd3bP1pmEiTBJkjWBGNEJ1vUZ,TCgup5q3ALpDpKChjvXwmVz8WTAgnysxoz,618.0,0374b557cdc805d8a9fd1f80cf626ba14d2439866e568606525fb1e895f89447
2163,33,TYYLhGNXfftuEWx6nnFccKgsWm9kLkC1rs,TPoavCAdeBrggvoSo54QJEBmXQ6XVT45RR,737.4,e2f967e77eb76bd854a6b7a915739d3cdddba9853d98fc05800fb26bf8611245
2164,33,TMhk4UQzAnCNaUqwcjvQFjB8TjaYQCxz53,TFv8oYoK1QunDm6Cn8AnC4vDw2cviB9cxv,6.6,5ade4518101ad8e1dce9b67667877260fe19bbbb842fb842931226ab78be925b
2165,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TCnxQTxtNsi7wXmrXEjNZ13DpBuvxYYUCk,30.0,f16d5d5c15024a0a6997a99c61e740f4b7daa3fa2c2a7b1b0c279b60b69dcd65
2166,33,TB4GjpXKNMMWojDQ8J2XK31UXx3mjyh9Cf,TXajaaACSKM5DSqaj8vKXuC6hYvgEqQMbD,20.0,4ded47fcd7437b03a997361d71a108fc82bdf637932a05a6ad355fa07bce0c0b
2167,33,TE95943o5qfbTq6Th93Zo6pxCENGk9pJ5j,TFF6mpdaqEMWgUCyksCcmvw7N35UohLnDu,44.32,80271c7d3a3c8a87cc0ce640aa0ba8d8e9e14852a203b5e07b0e31a365241fdc
2168,33,TTFYDgKVEkd3bP1pmEiTBJkjWBGNEJ1vUZ,TYx9xGwVCLEbrmF6d7BBdYQK2DN4CqK68P,618.0,9b60771d9ef301f6236968a96d4cfaaf95e818ac91fb4fc634b7bb8e26ad55cd
2169,33,TTFYDgKVEkd3bP1pmEiTBJkjWBGNEJ1vUZ,TQDur3Ch45gPi6JseLR3S9wK2QoqRGmXQ2,618.0,2818197da39b5461eed157240ffc26a8570881a976e6a5a31563b3119e0495dc
2170,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TJJ8e77m4eDwaCCiBhLvcNi3J4NuuEQVuC,20.0,b13375773d1d6dda5f045ded80fffef66c87d6164e6a150086406494ea334b26
2171,33,TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,TAT9Vp8JXQ5H1wpqH31Dm9BC3yFS7nMkTM,102.0,6deb5000cdd90b616dfc3ec6846a2f119daa620757919060f315260915d9126a
2172,33,TFxEtomJbAkuQDvdMm2KkyHSryGyE4dXSU,TQf9d2g2aF4nPQVehvWpkKedhaoGQhAr5c,24.4,e52f27639e95702fbc749b9edb073b975a7637df0acc39134700eca0f809fffc
2173,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TW8otJCTSuDUuBM5doeHCACTJJC226apUt,20.0,cd697c014fabc68ac4d91422bb86bed8f19d102be99a77adc1fb7069f3f36c7e
2174,33,TAzsQ9Gx8eqFNFSKbeXrbi45CuVPHzA8wr,TLmqoj1dobSSYxKrgTheUiKVAoJgR9YDnb,77.15,133d445923015d9af272a5028a4b14a68ec6dc51e223ef61cde4134eb3233c34
2175,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TV8Bvm5K2Y3VrzUDvLizSQHvwHBNmAHHEh,30.0,1ad6e83a57c8ff1e4eb2dcaed24692e540fc07b2b06823cc017128310cfef3e4
2176,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TLNYMY87WTu8sgXKfLLGVjVn1JPMkF3khs,20.0,0546b10192e046411551cbea0857768303b7512d07b073f13afbb67e6de1c3da
2177,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TQRrs4DPhCttdBNxExGZnM7KHsAHvYppyz,20.0,8efcabdeb1b964de90fc69b4624adeae2cb02fe9a5ee0c0f2e6bed1c2c902880
2178,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TU9L7Jze33DuS24ZNQkZcEbJLGzRSTKckB,20.0,5295ef25b52380e79d049835c483c42ea28bc24b4630191e361a9842d4d3cdce
2179,33,TYASr5UV6HEcXatwdFQfmLVUqQQQMUxHLS,TSsPLL9sycYhs9RGbYPadRnNzv1YQzpJjL,199.0,dd2e9a3dde6624a23cd7fa0af8b5da719e58f4173a2ea72d837ffca2922b2468
2180,33,TQrY8tryqsYVCYS3MFbtffiPp2ccyn4STm,TAMkXdM7aVMWzWBCweYSSJcbGb6GKJyeLj,324.76,65e477e5b6f4a40bcd7dedd15d275c261f0f925a5210b0670dadd3ef3792f173
2181,33,TB4GjpXKNMMWojDQ8J2XK31UXx3mjyh9Cf,TLZfyvdcLWSJvyKhmNtKaPG5PePRBDySS3,20.0,d914014d4b2aa7ec7278510622ca57c8c5eecca090a4dc0604e9fba5c3541fdc
2182,33,TFSETHU7N1x1AMR4gnagaiyhqmKAFYi2Xi,TQf9d2g2aF4nPQVehvWpkKedhaoGQhAr5c,24.4,fb3dcba01a9972cf9beba267eef536b88bec6bad72512a9ce0c2dd4f52ad9c7f
2183,33,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TFKaADfDSzuWVA8cEV6aov7HNt3NM4UxGC,30.0,5171534e15562d665a07d0ad463d86d9925ec4d0658f7950585d744eb1b10631
2184,33,TTQo6Qe9JYhCxnAZZRqmcdkCxqYSvtfR2X,THnUwUT16ChuGdK6Qnfq4gFicsFLA3BZdD,400.0,8c539171173a821616f670a8f1ee77677e6e8431f88dfb484e7c2002468d9a85
2185,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TTztfLWtPy516VHQyBLoR2QBeN2v6UzQ4A,20.0,7a3cc85a0ec478f098d378466eb4cf4465fa6187fdecd4415b0f5c195e14593f
2186,33,TTFYDgKVEkd3bP1pmEiTBJkjWBGNEJ1vUZ,TU52PNNXnwg2Vwqf4NWFN7hs9zJHzyEBPm,618.0,16724a98f9ac7e704b3660ce931fb14ed344619a99041f8a1853c0edb9951063
2187,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TUftDDtha6m4qmoYoqVWhDK4SvmNNdApYW,20.0,b4a8c4703cf358689d57c95e6b5e93bdad697410dd352536412fa709bc6ee08f
2188,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TPR1yDMg7pcjNF3oSZuLsNofquaRaGuwNt,20.0,b47017dc8d5344f2c8d461c525940458c5ca07d8e89eaf86772651724c98251c
2189,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TKo9FGsxNs413bNMJcSXDXdV9aJVhDHwa5,20.0,acbbcb843ced71621c3320260ac88af4446534f9b4163791695ba49dd577bb80
2190,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TWGFoCu4kDsSn7kQjoCAdcH3jzfMAGqgk7,20.0,a6a4eebc89d17f537640e88b19195a247526de130a9ba43f96beb40172a77f44
2191,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TDRYHWANS6qvordZJWXJohfPJjFS8umxJb,20.0,af710f7f885333f6166a13e0a87decc08e8ec44f4df9e18d214b8e000d740f3e
2192,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TQWd7CYi1pVuuWaWeex1KRMmWktAuJqTpu,20.0,4ae53e49fb4e31663f23b66b34c590552daea8c977bc93c39431fc4fb809108e
2193,33,TBREsCfBdPyD612xZnwvGPux7osbXvtzLh,TPZ5RdVLjTWdMYXsZo9bMytzV6WqDmfHFJ,20.0,1712eb86a8dc1fca4af836b63582cc2dd60185890d927517d6387249e0b77b66
2194,34,TDW32orENr3zgPxQqXdTkWmbN3XAQZ5555,TKbgcp5mLVPqDNQToj3ydmjHmhkCafzPZn,30.0,1c91ca92457ed3620cc5c478124bc6dd0ae0c442d7d2b999ea9be518049ccde9
2195,34,TRgE221beHJwfesjwTXfBAtGsEef7MgyXB,TSDhNUjCXmpQDaNmdKCkHisAT5Kifj54wP,30.0,ddc3be43642b874f668a323517fbf41db96f9b1d4fc84acf74bac675db44fae2
2196,34,TMfKwYzdbCUebbqTSyLzbDYGc4CM14daUp,TJZYtuHfL5KABLCJxWpP8zTS4VsLoohjAm,13.4,6817c669d339483f861db9cdd6eda3e893fcb0b95bb1293197dd8a29a4fdefe5
2197,34,TSuf2Xb845CPkyBrMUr4K22dQCiZthN6je,TP7zcKtcDeb3LjYHpnjUgaacmvanohT6gN,30.0,e9163901fbec9926ae7a438430789afbab980fb66a5bb91eea13bcf8306ff39b
2198,34,TJ3zZb5dsCvTfCnXjcZTgpUthYoVFr8nSE,TLmgpGT1zemN1RaX3XtgRWX11awLC6zgE4,221.18,0f7fd55505b8ad310074fbcf9972a8204692c5eabe288566b90275d220e66e07
2199,34,TQWoTYXu83Un47HV5ChpBf1UZXWdN88888,TBaKcMKVh2X9K97oTym71UzVmLr72rDjNj,2.74,13fec3a116c071ecfeeee3fc99520e7550dc7c880e48da277886ca47bb563712
2200,34,TKLyeTz428oRgPwyxarfGjJkHPsbiufD39,TRw3BtYKnDPkwmg3uG6SbfwbR7DNUUybmi,30.0,94106b0ac63fd3f1a982a18b6545c04deeba4a904a0db694df169b0af4a65903
